amount,created_at,currency,customer_id,ingested_at,invoice_id,merchant_id,order_id,original,reference_id,source,source_record_id
70985.00,2026-01-07T21:39:00+00:00,INR,CUS_87441,2026-01-05T09:30:00+00:00,INV_000515,MCH_SWIFT,ORD_000515,"{'amount': '70985.00', 'merchant': 'SwiftKart Marketplace'}",REF_000515,orders.csv,orders:ORD_000515
63431.50,2026-01-07T21:42:00+00:00,INR,CUS_39770,2026-01-05T09:30:00+00:00,INV_000516,MCH_CAFE,ORD_000516,"{'amount': '63431.50', 'merchant': 'Kaveri Coffee Roasters'}",REF_000516,orders.csv,orders:ORD_000516
1683.00,2026-01-07T21:50:00+00:00,INR,CUS_78592,2026-01-05T09:30:00+00:00,INV_000517,MCH_CAFE,ORD_000517,"{'amount': '1683.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000517,orders.csv,orders:ORD_000517
1390.75,2026-01-07T21:59:00+00:00,INR,CUS_74478,2026-01-05T09:30:00+00:00,INV_000518,MCH_HEALTH,ORD_000518,"{'amount': '1390.75', 'merchant': 'Prana Health Online'}",REF_000518,orders.csv,orders:ORD_000518
78550.00,2026-01-07T22:07:00+00:00,INR,CUS_10946,2026-01-05T09:30:00+00:00,INV_000519,MCH_CAFE,ORD_000519,"{'amount': '78550.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000519,orders.csv,orders:ORD_000519
57592.25,2026-01-07T22:11:00+00:00,INR,CUS_42754,2026-01-05T09:30:00+00:00,INV_000520,MCH_HEALTH,ORD_000520,"{'amount': '57592.25', 'merchant': 'Prana Health Online'}",REF_000520,orders.csv,orders:ORD_000520
10682.25,2026-01-07T22:18:00+00:00,INR,CUS_91962,2026-01-05T09:30:00+00:00,INV_000521,MCH_CAFE,ORD_000521,"{'amount': '10682.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000521,orders.csv,orders:ORD_000521
35535.25,2026-01-07T22:24:00+00:00,INR,CUS_34641,2026-01-05T09:30:00+00:00,INV_000522,MCH_HEALTH,ORD_000522,"{'amount': '35535.25', 'merchant': 'Prana Health Online'}",REF_000522,orders.csv,orders:ORD_000522
83778.25,2026-01-07T22:34:00+00:00,INR,CUS_90967,2026-01-05T09:30:00+00:00,INV_000523,MCH_ZERO,ORD_000523,"{'amount': '83778.25', 'merchant': 'Zero Fee Internal Rail'}",REF_000523,orders.csv,orders:ORD_000523
2842.00,2026-01-07T22:42:00+00:00,INR,CUS_16505,2026-01-05T09:30:00+00:00,INV_000524,MCH_CAFE,ORD_000524,"{'amount': '2842.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000524,orders.csv,orders:ORD_000524
57764.75,2026-01-07T22:46:00+00:00,INR,CUS_11075,2026-01-05T09:30:00+00:00,INV_000525,MCH_TRAVEL,ORD_000525,"{'amount': '57764.75', 'merchant': 'Vista Travel Desk'}",REF_000525,orders.csv,orders:ORD_000525
28767.00,2026-01-07T22:54:00+00:00,INR,CUS_65082,2026-01-05T09:30:00+00:00,INV_000526,MCH_SAAS,ORD_000526,"{'amount': '28767.00', 'merchant': 'Nila SaaS Systems'}",REF_000526,orders.csv,orders:ORD_000526
10815.00,2026-01-07T23:01:00+00:00,INR,CUS_17345,2026-01-05T09:30:00+00:00,INV_000527,MCH_CAFE,ORD_000527,"{'amount': '10815.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000527,orders.csv,orders:ORD_000527
25491.00,2026-01-07T23:06:00+00:00,INR,CUS_60014,2026-01-05T09:30:00+00:00,INV_000528,MCH_SWIFT,ORD_000528,"{'amount': '25491.00', 'merchant': 'SwiftKart Marketplace'}",REF_000528,orders.csv,orders:ORD_000528
32696.75,2026-01-07T23:14:00+00:00,INR,CUS_14392,2026-01-05T09:30:00+00:00,INV_000529,MCH_SAAS,ORD_000529,"{'amount': '32696.75', 'merchant': 'Nila SaaS Systems'}",REF_000529,orders.csv,orders:ORD_000529
51303.75,2026-01-07T23:22:00+00:00,INR,CUS_50908,2026-01-05T09:30:00+00:00,INV_000530,MCH_SAAS,ORD_000530,"{'amount': '51303.75', 'merchant': 'Nila SaaS Systems'}",REF_000530,orders.csv,orders:ORD_000530
63375.75,2026-01-07T23:28:00+00:00,INR,CUS_49166,2026-01-05T09:30:00+00:00,INV_000531,MCH_CAFE,ORD_000531,"{'amount': '63375.75', 'merchant': 'Kaveri Coffee Roasters'}",REF_000531,orders.csv,orders:ORD_000531
31228.75,2026-01-07T23:36:00+00:00,INR,CUS_66906,2026-01-05T09:30:00+00:00,INV_000532,MCH_ZERO,ORD_000532,"{'amount': '31228.75', 'merchant': 'Zero Fee Internal Rail'}",REF_000532,orders.csv,orders:ORD_000532
15982.25,2026-01-07T23:41:00+00:00,INR,CUS_41862,2026-01-05T09:30:00+00:00,INV_000533,MCH_HEALTH,ORD_000533,"{'amount': '15982.25', 'merchant': 'Prana Health Online'}",REF_000533,orders.csv,orders:ORD_000533
12028.00,2026-01-07T23:51:00+00:00,INR,CUS_30669,2026-01-05T09:30:00+00:00,INV_000534,MCH_CAFE,ORD_000534,"{'amount': '12028.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000534,orders.csv,orders:ORD_000534
46898.75,2026-01-08T00:00:00+00:00,INR,CUS_30174,2026-01-05T09:30:00+00:00,INV_000535,MCH_ZERO,ORD_000535,"{'amount': '46898.75', 'merchant': 'Zero Fee Internal Rail'}",REF_000535,orders.csv,orders:ORD_000535
84795.00,2026-01-08T00:07:00+00:00,INR,CUS_67503,2026-01-05T09:30:00+00:00,INV_000536,MCH_HEALTH,ORD_000536,"{'amount': '84795.00', 'merchant': 'Prana Health Online'}",REF_000536,orders.csv,orders:ORD_000536
5475.25,2026-01-08T00:13:00+00:00,INR,CUS_67344,2026-01-05T09:30:00+00:00,INV_000537,MCH_CAFE,ORD_000537,"{'amount': '5475.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000537,orders.csv,orders:ORD_000537
24761.50,2026-01-08T00:18:00+00:00,INR,CUS_55569,2026-01-05T09:30:00+00:00,INV_000538,MCH_HEALTH,ORD_000538,"{'amount': '24761.50', 'merchant': 'Prana Health Online'}",REF_000538,orders.csv,orders:ORD_000538
69917.00,2026-01-08T00:25:00+00:00,INR,CUS_68901,2026-01-05T09:30:00+00:00,INV_000539,MCH_ZERO,ORD_000539,"{'amount': '69917.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000539,orders.csv,orders:ORD_000539
24618.00,2026-01-08T00:32:00+00:00,INR,CUS_91229,2026-01-05T09:30:00+00:00,INV_000540,MCH_TRAVEL,ORD_000540,"{'amount': '24618.00', 'merchant': 'Vista Travel Desk'}",REF_000540,orders.csv,orders:ORD_000540
70942.25,2026-01-08T00:41:00+00:00,INR,CUS_34886,2026-01-05T09:30:00+00:00,INV_000541,MCH_TRAVEL,ORD_000541,"{'amount': '70942.25', 'merchant': 'Vista Travel Desk'}",REF_000541,orders.csv,orders:ORD_000541
14778.00,2026-01-08T00:49:00+00:00,INR,CUS_78576,2026-01-05T09:30:00+00:00,INV_000542,MCH_CAFE,ORD_000542,"{'amount': '14778.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000542,orders.csv,orders:ORD_000542
4399.00,2026-01-08T00:54:00+00:00,INR,CUS_24031,2026-01-05T09:30:00+00:00,INV_000543,MCH_SWIFT,ORD_000543,"{'amount': '4399.00', 'merchant': 'SwiftKart Marketplace'}",REF_000543,orders.csv,orders:ORD_000543
84415.25,2026-01-08T01:01:00+00:00,INR,CUS_96235,2026-01-05T09:30:00+00:00,INV_000544,MCH_HEALTH,ORD_000544,"{'amount': '84415.25', 'merchant': 'Prana Health Online'}",REF_000544,orders.csv,orders:ORD_000544
29230.50,2026-01-08T01:05:00+00:00,INR,CUS_19289,2026-01-05T09:30:00+00:00,INV_000545,MCH_CAFE,ORD_000545,"{'amount': '29230.50', 'merchant': 'Kaveri Coffee Roasters'}",REF_000545,orders.csv,orders:ORD_000545
84044.00,2026-01-08T01:16:00+00:00,INR,CUS_57307,2026-01-05T09:30:00+00:00,INV_000546,MCH_SAAS,ORD_000546,"{'amount': '84044.00', 'merchant': 'Nila SaaS Systems'}",REF_000546,orders.csv,orders:ORD_000546
35140.50,2026-01-08T01:24:00+00:00,INR,CUS_15328,2026-01-05T09:30:00+00:00,INV_000547,MCH_HEALTH,ORD_000547,"{'amount': '35140.50', 'merchant': 'Prana Health Online'}",REF_000547,orders.csv,orders:ORD_000547
68389.00,2026-01-08T01:31:00+00:00,INR,CUS_23267,2026-01-05T09:30:00+00:00,INV_000548,MCH_SWIFT,ORD_000548,"{'amount': '68389.00', 'merchant': 'SwiftKart Marketplace'}",REF_000548,orders.csv,orders:ORD_000548
69269.75,2026-01-08T01:37:00+00:00,INR,CUS_42605,2026-01-05T09:30:00+00:00,INV_000549,MCH_SWIFT,ORD_000549,"{'amount': '69269.75', 'merchant': 'SwiftKart Marketplace'}",REF_000549,orders.csv,orders:ORD_000549
60425.75,2026-01-08T01:43:00+00:00,INR,CUS_97194,2026-01-05T09:30:00+00:00,INV_000550,MCH_TRAVEL,ORD_000550,"{'amount': '60425.75', 'merchant': 'Vista Travel Desk'}",REF_000550,orders.csv,orders:ORD_000550
52932.50,2026-01-08T01:52:00+00:00,INR,CUS_54238,2026-01-05T09:30:00+00:00,INV_000551,MCH_HEALTH,ORD_000551,"{'amount': '52932.50', 'merchant': 'Prana Health Online'}",REF_000551,orders.csv,orders:ORD_000551
54346.75,2026-01-08T01:59:00+00:00,INR,CUS_66438,2026-01-05T09:30:00+00:00,INV_000552,MCH_CAFE,ORD_000552,"{'amount': '54346.75', 'merchant': 'Kaveri Coffee Roasters'}",REF_000552,orders.csv,orders:ORD_000552
72420.75,2026-01-08T02:03:00+00:00,INR,CUS_43303,2026-01-05T09:30:00+00:00,INV_000553,MCH_SAAS,ORD_000553,"{'amount': '72420.75', 'merchant': 'Nila SaaS Systems'}",REF_000553,orders.csv,orders:ORD_000553
4843.00,2026-01-08T02:08:00+00:00,INR,CUS_88087,2026-01-05T09:30:00+00:00,INV_000554,MCH_ZERO,ORD_000554,"{'amount': '4843.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000554,orders.csv,orders:ORD_000554
29383.00,2026-01-08T02:15:00+00:00,INR,CUS_51275,2026-01-05T09:30:00+00:00,INV_000555,MCH_CAFE,ORD_000555,"{'amount': '29383.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000555,orders.csv,orders:ORD_000555
18441.00,2026-01-08T02:26:00+00:00,INR,CUS_58114,2026-01-05T09:30:00+00:00,INV_000556,MCH_SWIFT,ORD_000556,"{'amount': '18441.00', 'merchant': 'SwiftKart Marketplace'}",REF_000556,orders.csv,orders:ORD_000556
12346.50,2026-01-08T02:33:00+00:00,INR,CUS_62402,2026-01-05T09:30:00+00:00,INV_000557,MCH_CAFE,ORD_000557,"{'amount': '12346.50', 'merchant': 'Kaveri Coffee Roasters'}",REF_000557,orders.csv,orders:ORD_000557
22962.25,2026-01-08T02:36:00+00:00,INR,CUS_85527,2026-01-05T09:30:00+00:00,INV_000558,MCH_SAAS,ORD_000558,"{'amount': '22962.25', 'merchant': 'Nila SaaS Systems'}",REF_000558,orders.csv,orders:ORD_000558
44129.00,2026-01-08T02:46:00+00:00,INR,CUS_66925,2026-01-05T09:30:00+00:00,INV_000559,MCH_ZERO,ORD_000559,"{'amount': '44129.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000559,orders.csv,orders:ORD_000559
7394.00,2026-01-08T02:50:00+00:00,INR,CUS_78731,2026-01-05T09:30:00+00:00,INV_000560,MCH_SAAS,ORD_000560,"{'amount': '7394.00', 'merchant': 'Nila SaaS Systems'}",REF_000560,orders.csv,orders:ORD_000560
29240.00,2026-01-08T03:02:00+00:00,INR,CUS_16621,2026-01-05T09:30:00+00:00,INV_000561,MCH_HEALTH,ORD_000561,"{'amount': '29240.00', 'merchant': 'Prana Health Online'}",REF_000561,orders.csv,orders:ORD_000561
56914.00,2026-01-08T03:05:00+00:00,INR,CUS_61684,2026-01-05T09:30:00+00:00,INV_000562,MCH_SWIFT,ORD_000562,"{'amount': '56914.00', 'merchant': 'SwiftKart Marketplace'}",REF_000562,orders.csv,orders:ORD_000562
75199.75,2026-01-08T03:15:00+00:00,INR,CUS_16463,2026-01-05T09:30:00+00:00,INV_000563,MCH_SAAS,ORD_000563,"{'amount': '75199.75', 'merchant': 'Nila SaaS Systems'}",REF_000563,orders.csv,orders:ORD_000563
66074.25,2026-01-08T03:19:00+00:00,INR,CUS_27088,2026-01-05T09:30:00+00:00,INV_000564,MCH_SAAS,ORD_000564,"{'amount': '66074.25', 'merchant': 'Nila SaaS Systems'}",REF_000564,orders.csv,orders:ORD_000564
85791.50,2026-01-08T03:29:00+00:00,INR,CUS_35703,2026-01-05T09:30:00+00:00,INV_000565,MCH_SAAS,ORD_000565,"{'amount': '85791.50', 'merchant': 'Nila SaaS Systems'}",REF_000565,orders.csv,orders:ORD_000565
42690.75,2026-01-08T03:32:00+00:00,INR,CUS_85499,2026-01-05T09:30:00+00:00,INV_000566,MCH_SAAS,ORD_000566,"{'amount': '42690.75', 'merchant': 'Nila SaaS Systems'}",REF_000566,orders.csv,orders:ORD_000566
45457.50,2026-01-08T03:39:00+00:00,INR,CUS_95905,2026-01-05T09:30:00+00:00,INV_000567,MCH_CAFE,ORD_000567,"{'amount': '45457.50', 'merchant': 'Kaveri Coffee Roasters'}",REF_000567,orders.csv,orders:ORD_000567
58261.50,2026-01-08T03:49:00+00:00,INR,CUS_29112,2026-01-05T09:30:00+00:00,INV_000568,MCH_HEALTH,ORD_000568,"{'amount': '58261.50', 'merchant': 'Prana Health Online'}",REF_000568,orders.csv,orders:ORD_000568
49297.00,2026-01-08T03:53:00+00:00,INR,CUS_21247,2026-01-05T09:30:00+00:00,INV_000569,MCH_TRAVEL,ORD_000569,"{'amount': '49297.00', 'merchant': 'Vista Travel Desk'}",REF_000569,orders.csv,orders:ORD_000569
2100.00,2026-01-08T04:02:00+00:00,INR,CUS_24585,2026-01-05T09:30:00+00:00,INV_000570,MCH_CAFE,ORD_000570,"{'amount': '2100.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000570,orders.csv,orders:ORD_000570
28070.00,2026-01-08T04:11:00+00:00,INR,CUS_81620,2026-01-05T09:30:00+00:00,INV_000571,MCH_HEALTH,ORD_000571,"{'amount': '28070.00', 'merchant': 'Prana Health Online'}",REF_000571,orders.csv,orders:ORD_000571
76715.75,2026-01-08T04:14:00+00:00,INR,CUS_79048,2026-01-05T09:30:00+00:00,INV_000572,MCH_SAAS,ORD_000572,"{'amount': '76715.75', 'merchant': 'Nila SaaS Systems'}",REF_000572,orders.csv,orders:ORD_000572
26605.75,2026-01-08T04:23:00+00:00,INR,CUS_90997,2026-01-05T09:30:00+00:00,INV_000573,MCH_CAFE,ORD_000573,"{'amount': '26605.75', 'merchant': 'Kaveri Coffee Roasters'}",REF_000573,orders.csv,orders:ORD_000573
86856.00,2026-01-08T04:33:00+00:00,INR,CUS_96898,2026-01-05T09:30:00+00:00,INV_000574,MCH_SAAS,ORD_000574,"{'amount': '86856.00', 'merchant': 'Nila SaaS Systems'}",REF_000574,orders.csv,orders:ORD_000574
85419.25,2026-01-08T04:38:00+00:00,INR,CUS_40299,2026-01-05T09:30:00+00:00,INV_000575,MCH_CAFE,ORD_000575,"{'amount': '85419.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000575,orders.csv,orders:ORD_000575
78563.50,2026-01-08T04:43:00+00:00,INR,CUS_21537,2026-01-05T09:30:00+00:00,INV_000576,MCH_SAAS,ORD_000576,"{'amount': '78563.50', 'merchant': 'Nila SaaS Systems'}",REF_000576,orders.csv,orders:ORD_000576
44021.25,2026-01-08T04:54:00+00:00,INR,CUS_61563,2026-01-05T09:30:00+00:00,INV_000577,MCH_CAFE,ORD_000577,"{'amount': '44021.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000577,orders.csv,orders:ORD_000577
46425.00,2026-01-08T04:58:00+00:00,INR,CUS_91950,2026-01-05T09:30:00+00:00,INV_000578,MCH_TRAVEL,ORD_000578,"{'amount': '46425.00', 'merchant': 'Vista Travel Desk'}",REF_000578,orders.csv,orders:ORD_000578
34074.25,2026-01-08T05:07:00+00:00,INR,CUS_13862,2026-01-05T09:30:00+00:00,INV_000579,MCH_TRAVEL,ORD_000579,"{'amount': '34074.25', 'merchant': 'Vista Travel Desk'}",REF_000579,orders.csv,orders:ORD_000579
51791.75,2026-01-08T05:10:00+00:00,INR,CUS_27991,2026-01-05T09:30:00+00:00,INV_000580,MCH_CAFE,ORD_000580,"{'amount': '51791.75', 'merchant': 'Kaveri Coffee Roasters'}",REF_000580,orders.csv,orders:ORD_000580
41244.50,2026-01-08T05:20:00+00:00,INR,CUS_53160,2026-01-05T09:30:00+00:00,INV_000581,MCH_SAAS,ORD_000581,"{'amount': '41244.50', 'merchant': 'Nila SaaS Systems'}",REF_000581,orders.csv,orders:ORD_000581
18463.50,2026-01-08T05:29:00+00:00,INR,CUS_80956,2026-01-05T09:30:00+00:00,INV_000582,MCH_TRAVEL,ORD_000582,"{'amount': '18463.50', 'merchant': 'Vista Travel Desk'}",REF_000582,orders.csv,orders:ORD_000582
18027.25,2026-01-08T05:36:00+00:00,INR,CUS_29025,2026-01-05T09:30:00+00:00,INV_000583,MCH_HEALTH,ORD_000583,"{'amount': '18027.25', 'merchant': 'Prana Health Online'}",REF_000583,orders.csv,orders:ORD_000583
15817.00,2026-01-08T05:39:00+00:00,INR,CUS_51628,2026-01-05T09:30:00+00:00,INV_000584,MCH_TRAVEL,ORD_000584,"{'amount': '15817.00', 'merchant': 'Vista Travel Desk'}",REF_000584,orders.csv,orders:ORD_000584
40060.25,2026-01-08T05:50:00+00:00,INR,CUS_93472,2026-01-05T09:30:00+00:00,INV_000585,MCH_SAAS,ORD_000585,"{'amount': '40060.25', 'merchant': 'Nila SaaS Systems'}",REF_000585,orders.csv,orders:ORD_000585
17541.00,2026-01-08T05:56:00+00:00,INR,CUS_13433,2026-01-05T09:30:00+00:00,INV_000586,MCH_ZERO,ORD_000586,"{'amount': '17541.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000586,orders.csv,orders:ORD_000586
3718.00,2026-01-08T06:04:00+00:00,INR,CUS_20417,2026-01-05T09:30:00+00:00,INV_000587,MCH_SWIFT,ORD_000587,"{'amount': '3718.00', 'merchant': 'SwiftKart Marketplace'}",REF_000587,orders.csv,orders:ORD_000587
85440.00,2026-01-08T06:09:00+00:00,INR,CUS_34114,2026-01-05T09:30:00+00:00,INV_000588,MCH_TRAVEL,ORD_000588,"{'amount': '85440.00', 'merchant': 'Vista Travel Desk'}",REF_000588,orders.csv,orders:ORD_000588
25630.00,2026-01-08T06:16:00+00:00,INR,CUS_14224,2026-01-05T09:30:00+00:00,INV_000589,MCH_SWIFT,ORD_000589,"{'amount': '25630.00', 'merchant': 'SwiftKart Marketplace'}",REF_000589,orders.csv,orders:ORD_000589
88293.00,2026-01-08T06:20:00+00:00,INR,CUS_36812,2026-01-05T09:30:00+00:00,INV_000590,MCH_SWIFT,ORD_000590,"{'amount': '88293.00', 'merchant': 'SwiftKart Marketplace'}",REF_000590,orders.csv,orders:ORD_000590
42884.25,2026-01-08T06:30:00+00:00,INR,CUS_42346,2026-01-05T09:30:00+00:00,INV_000591,MCH_TRAVEL,ORD_000591,"{'amount': '42884.25', 'merchant': 'Vista Travel Desk'}",REF_000591,orders.csv,orders:ORD_000591
75264.50,2026-01-08T06:38:00+00:00,INR,CUS_80275,2026-01-05T09:30:00+00:00,INV_000592,MCH_HEALTH,ORD_000592,"{'amount': '75264.50', 'merchant': 'Prana Health Online'}",REF_000592,orders.csv,orders:ORD_000592
5859.00,2026-01-08T06:45:00+00:00,INR,CUS_77987,2026-01-05T09:30:00+00:00,INV_000593,MCH_SAAS,ORD_000593,"{'amount': '5859.00', 'merchant': 'Nila SaaS Systems'}",REF_000593,orders.csv,orders:ORD_000593
82960.00,2026-01-08T06:50:00+00:00,INR,CUS_34884,2026-01-05T09:30:00+00:00,INV_000594,MCH_HEALTH,ORD_000594,"{'amount': '82960.00', 'merchant': 'Prana Health Online'}",REF_000594,orders.csv,orders:ORD_000594
22121.25,2026-01-08T06:59:00+00:00,INR,CUS_48590,2026-01-05T09:30:00+00:00,INV_000595,MCH_SAAS,ORD_000595,"{'amount': '22121.25', 'merchant': 'Nila SaaS Systems'}",REF_000595,orders.csv,orders:ORD_000595
59504.00,2026-01-08T07:02:00+00:00,INR,CUS_75622,2026-01-05T09:30:00+00:00,INV_000596,MCH_TRAVEL,ORD_000596,"{'amount': '59504.00', 'merchant': 'Vista Travel Desk'}",REF_000596,orders.csv,orders:ORD_000596
42696.25,2026-01-08T07:10:00+00:00,INR,CUS_13265,2026-01-05T09:30:00+00:00,INV_000597,MCH_SAAS,ORD_000597,"{'amount': '42696.25', 'merchant': 'Nila SaaS Systems'}",REF_000597,orders.csv,orders:ORD_000597
85310.75,2026-01-08T07:21:00+00:00,INR,CUS_31495,2026-01-05T09:30:00+00:00,INV_000598,MCH_CAFE,ORD_000598,"{'amount': '85310.75', 'merchant': 'Kaveri Coffee Roasters'}",REF_000598,orders.csv,orders:ORD_000598
59203.75,2026-01-08T07:23:00+00:00,INR,CUS_57571,2026-01-05T09:30:00+00:00,INV_000599,MCH_TRAVEL,ORD_000599,"{'amount': '59203.75', 'merchant': 'Vista Travel Desk'}",REF_000599,orders.csv,orders:ORD_000599
72434.25,2026-01-08T07:31:00+00:00,INR,CUS_15754,2026-01-05T09:30:00+00:00,INV_000600,MCH_SAAS,ORD_000600,"{'amount': '72434.25', 'merchant': 'Nila SaaS Systems'}",REF_000600,orders.csv,orders:ORD_000600
23744.75,2026-01-08T07:40:00+00:00,INR,CUS_16725,2026-01-05T09:30:00+00:00,INV_000601,MCH_SWIFT,ORD_000601,"{'amount': '23744.75', 'merchant': 'SwiftKart Marketplace'}",REF_000601,orders.csv,orders:ORD_000601
82410.00,2026-01-08T07:45:00+00:00,INR,CUS_25408,2026-01-05T09:30:00+00:00,INV_000602,MCH_CAFE,ORD_000602,"{'amount': '82410.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000602,orders.csv,orders:ORD_000602
65525.25,2026-01-08T07:51:00+00:00,INR,CUS_81237,2026-01-05T09:30:00+00:00,INV_000603,MCH_SAAS,ORD_000603,"{'amount': '65525.25', 'merchant': 'Nila SaaS Systems'}",REF_000603,orders.csv,orders:ORD_000603
86738.25,2026-01-08T08:01:00+00:00,INR,CUS_69472,2026-01-05T09:30:00+00:00,INV_000604,MCH_HEALTH,ORD_000604,"{'amount': '86738.25', 'merchant': 'Prana Health Online'}",REF_000604,orders.csv,orders:ORD_000604
36752.50,2026-01-08T08:09:00+00:00,INR,CUS_92396,2026-01-05T09:30:00+00:00,INV_000605,MCH_HEALTH,ORD_000605,"{'amount': '36752.50', 'merchant': 'Prana Health Online'}",REF_000605,orders.csv,orders:ORD_000605
19354.00,2026-01-08T08:16:00+00:00,INR,CUS_97424,2026-01-05T09:30:00+00:00,INV_000606,MCH_ZERO,ORD_000606,"{'amount': '19354.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000606,orders.csv,orders:ORD_000606
14572.25,2026-01-08T08:20:00+00:00,INR,CUS_33363,2026-01-05T09:30:00+00:00,INV_000607,MCH_ZERO,ORD_000607,"{'amount': '14572.25', 'merchant': 'Zero Fee Internal Rail'}",REF_000607,orders.csv,orders:ORD_000607
76186.00,2026-01-08T08:26:00+00:00,INR,CUS_14697,2026-01-05T09:30:00+00:00,INV_000608,MCH_TRAVEL,ORD_000608,"{'amount': '76186.00', 'merchant': 'Vista Travel Desk'}",REF_000608,orders.csv,orders:ORD_000608
72451.00,2026-01-08T08:36:00+00:00,INR,CUS_48382,2026-01-05T09:30:00+00:00,INV_000609,MCH_SAAS,ORD_000609,"{'amount': '72451.00', 'merchant': 'Nila SaaS Systems'}",REF_000609,orders.csv,orders:ORD_000609
69381.25,2026-01-08T08:41:00+00:00,INR,CUS_78766,2026-01-05T09:30:00+00:00,INV_000610,MCH_CAFE,ORD_000610,"{'amount': '69381.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000610,orders.csv,orders:ORD_000610
82741.50,2026-01-08T08:50:00+00:00,INR,CUS_21491,2026-01-05T09:30:00+00:00,INV_000611,MCH_HEALTH,ORD_000611,"{'amount': '82741.50', 'merchant': 'Prana Health Online'}",REF_000611,orders.csv,orders:ORD_000611
75685.50,2026-01-08T08:55:00+00:00,INR,CUS_56380,2026-01-05T09:30:00+00:00,INV_000612,MCH_HEALTH,ORD_000612,"{'amount': '75685.50', 'merchant': 'Prana Health Online'}",REF_000612,orders.csv,orders:ORD_000612
80176.00,2026-01-08T09:02:00+00:00,INR,CUS_48074,2026-01-05T09:30:00+00:00,INV_000613,MCH_SWIFT,ORD_000613,"{'amount': '80176.00', 'merchant': 'SwiftKart Marketplace'}",REF_000613,orders.csv,orders:ORD_000613
82280.00,2026-01-08T09:12:00+00:00,INR,CUS_37175,2026-01-05T09:30:00+00:00,INV_000614,MCH_SAAS,ORD_000614,"{'amount': '82280.00', 'merchant': 'Nila SaaS Systems'}",REF_000614,orders.csv,orders:ORD_000614
46129.50,2026-01-08T09:16:00+00:00,INR,CUS_93558,2026-01-05T09:30:00+00:00,INV_000615,MCH_CAFE,ORD_000615,"{'amount': '46129.50', 'merchant': 'Kaveri Coffee Roasters'}",REF_000615,orders.csv,orders:ORD_000615
9191.00,2026-01-08T09:26:00+00:00,INR,CUS_49358,2026-01-05T09:30:00+00:00,INV_000616,MCH_CAFE,ORD_000616,"{'amount': '9191.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000616,orders.csv,orders:ORD_000616
43984.00,2026-01-08T09:34:00+00:00,INR,CUS_61910,2026-01-05T09:30:00+00:00,INV_000617,MCH_ZERO,ORD_000617,"{'amount': '43984.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000617,orders.csv,orders:ORD_000617
63097.25,2026-01-08T09:41:00+00:00,INR,CUS_14660,2026-01-05T09:30:00+00:00,INV_000618,MCH_TRAVEL,ORD_000618,"{'amount': '63097.25', 'merchant': 'Vista Travel Desk'}",REF_000618,orders.csv,orders:ORD_000618
60674.50,2026-01-08T09:46:00+00:00,INR,CUS_53923,2026-01-05T09:30:00+00:00,INV_000619,MCH_TRAVEL,ORD_000619,"{'amount': '60674.50', 'merchant': 'Vista Travel Desk'}",REF_000619,orders.csv,orders:ORD_000619
70539.00,2026-01-08T09:54:00+00:00,INR,CUS_37297,2026-01-05T09:30:00+00:00,INV_000620,MCH_HEALTH,ORD_000620,"{'amount': '70539.00', 'merchant': 'Prana Health Online'}",REF_000620,orders.csv,orders:ORD_000620
37060.00,2026-01-08T10:00:00+00:00,INR,CUS_54453,2026-01-05T09:30:00+00:00,INV_000621,MCH_SWIFT,ORD_000621,"{'amount': '37060.00', 'merchant': 'SwiftKart Marketplace'}",REF_000621,orders.csv,orders:ORD_000621
78312.00,2026-01-08T10:09:00+00:00,INR,CUS_50407,2026-01-05T09:30:00+00:00,INV_000622,MCH_SWIFT,ORD_000622,"{'amount': '78312.00', 'merchant': 'SwiftKart Marketplace'}",REF_000622,orders.csv,orders:ORD_000622
11676.25,2026-01-08T10:13:00+00:00,INR,CUS_41148,2026-01-05T09:30:00+00:00,INV_000623,MCH_SAAS,ORD_000623,"{'amount': '11676.25', 'merchant': 'Nila SaaS Systems'}",REF_000623,orders.csv,orders:ORD_000623
