amount,batch_id,currency,ingested_at,merchant_id,original,payment_id,settled_at,settlement_id,source,source_record_id
83778.25,BATCH_20260109,INR,2026-01-09T02:43:00+00:00,MCH_ZERO,"{'amount': '83778.25', 'settled_at': '2026-01-09T02:43:00+00:00'}",PAY_000523,2026-01-09T02:43:00+00:00,SET_000523,settlements.csv,settlements:SET_000523
2731.51,BATCH_20260110,INR,2026-01-10T00:43:00+00:00,MCH_CAFE,"{'amount': '2731.51', 'settled_at': '2026-01-10T00:43:00+00:00'}",PAY_000524,2026-01-10T00:43:00+00:00,SET_000524,settlements.csv,settlements:SET_000524
56661.22,BATCH_20260110,INR,2026-01-10T23:49:00+00:00,MCH_TRAVEL,"{'amount': '56661.22', 'settled_at': '2026-01-10T23:49:00+00:00'}",PAY_000525,2026-01-10T23:49:00+00:00,SET_000525,settlements.csv,settlements:SET_000525
20806.10,BATCH_20260111,INR,2026-01-11T00:10:00+00:00,MCH_SAAS,"{'amount': '20806.10', 'settled_at': '2026-01-11T00:10:00+00:00'}",PAY_000526,2026-01-11T00:10:00+00:00,SET_000526,settlements.csv,settlements:SET_000526
10575.07,BATCH_20260118,INR,2026-01-18T23:14:00+00:00,MCH_CAFE,"{'amount': '10575.07', 'settled_at': '2026-01-18T23:14:00+00:00'}",PAY_000527,2026-01-18T23:14:00+00:00,SET_000527,settlements.csv,settlements:SET_000527
25029.16,BATCH_20260110,INR,2026-01-10T06:10:00+00:00,MCH_SWIFT,"{'amount': '25029.16', 'settled_at': '2026-01-10T06:10:00+00:00'}",PAY_000528,2026-01-10T06:10:00+00:00,SET_000528,settlements.csv,settlements:SET_000528
31874.33,BATCH_20260111,INR,2026-01-11T03:29:00+00:00,MCH_SAAS,"{'amount': '31874.33', 'settled_at': '2026-01-11T03:29:00+00:00'}",PAY_000529,2026-01-11T03:29:00+00:00,SET_000529,settlements.csv,settlements:SET_000529
50016.16,BATCH_20260111,INR,2026-01-11T01:28:00+00:00,MCH_SAAS,"{'amount': '50016.16', 'settled_at': '2026-01-11T01:28:00+00:00'}",PAY_000530,2026-01-11T01:28:00+00:00,SET_000530,settlements.csv,settlements:SET_000530
61979.48,BATCH_20260110,INR,2026-01-10T03:40:00+00:00,MCH_CAFE,"{'amount': '61979.48', 'settled_at': '2026-01-10T03:40:00+00:00'}",PAY_000531,2026-01-10T03:40:00+00:00,SET_000531,settlements.csv,settlements:SET_000531
31228.75,BATCH_20260109,INR,2026-01-09T04:37:00+00:00,MCH_ZERO,"{'amount': '31228.75', 'settled_at': '2026-01-09T04:37:00+00:00'}",PAY_000532,2026-01-09T04:37:00+00:00,SET_000532,settlements.csv,settlements:SET_000532
15658.60,BATCH_20260110,INR,2026-01-10T02:43:00+00:00,MCH_HEALTH,"{'amount': '15658.60', 'settled_at': '2026-01-10T02:43:00+00:00'}",PAY_000533,2026-01-10T02:43:00+00:00,SET_000533,settlements.csv,settlements:SET_000533
11761.38,BATCH_20260110,INR,2026-01-10T00:54:00+00:00,MCH_CAFE,"{'amount': '11761.38', 'settled_at': '2026-01-10T00:54:00+00:00'}",PAY_000534,2026-01-10T00:54:00+00:00,SET_000534,settlements.csv,settlements:SET_000534
40963.42,BATCH_20260109,INR,2026-01-09T06:18:00+00:00,MCH_ZERO,"{'amount': '40963.42', 'settled_at': '2026-01-09T06:18:00+00:00'}",PAY_000535,2026-01-09T06:18:00+00:00,SET_000535,settlements.csv,settlements:SET_000535
54686.87,BATCH_20260110,INR,2026-01-10T03:14:00+00:00,MCH_HEALTH,"{'amount': '54686.87', 'settled_at': '2026-01-10T03:14:00+00:00'}",PAY_000536,2026-01-10T03:14:00+00:00,SET_000536,settlements.csv,settlements:SET_000536
5352.79,BATCH_20260110,INR,2026-01-10T04:23:00+00:00,MCH_CAFE,"{'amount': '5352.79', 'settled_at': '2026-01-10T04:23:00+00:00'}",PAY_000537,2026-01-10T04:23:00+00:00,SET_000537,settlements.csv,settlements:SET_000537
24262.27,BATCH_20260110,INR,2026-01-10T03:33:00+00:00,MCH_HEALTH,"{'amount': '24262.27', 'settled_at': '2026-01-10T03:33:00+00:00'}",PAY_000538,2026-01-10T03:33:00+00:00,SET_000538,settlements.csv,settlements:SET_000538
52576.94,BATCH_20260109,INR,2026-01-09T07:34:00+00:00,MCH_ZERO,"{'amount': '52576.94', 'settled_at': '2026-01-09T07:34:00+00:00'}",PAY_000539,2026-01-09T07:34:00+00:00,SET_000539,settlements.csv,settlements:SET_000539
24144.26,BATCH_20260111,INR,2026-01-11T02:40:00+00:00,MCH_TRAVEL,"{'amount': '24144.26', 'settled_at': '2026-01-11T02:40:00+00:00'}",PAY_000540,2026-01-11T02:40:00+00:00,SET_000540,settlements.csv,settlements:SET_000540
69373.34,BATCH_20260111,INR,2026-01-11T05:57:00+00:00,MCH_TRAVEL,"{'amount': '69373.34', 'settled_at': '2026-01-11T05:57:00+00:00'}",PAY_000541,2026-01-11T05:57:00+00:00,SET_000541,settlements.csv,settlements:SET_000541
14450.88,BATCH_20260119,INR,2026-01-19T00:52:00+00:00,MCH_CAFE,"{'amount': '14450.88', 'settled_at': '2026-01-19T00:52:00+00:00'}",PAY_000542,2026-01-19T00:52:00+00:00,SET_000542,settlements.csv,settlements:SET_000542
4316.82,BATCH_20260110,INR,2026-01-10T02:01:00+00:00,MCH_SWIFT,"{'amount': '4316.82', 'settled_at': '2026-01-10T02:01:00+00:00'}",PAY_000543,2026-01-10T02:01:00+00:00,SET_000543,settlements.csv,settlements:SET_000543
82722.94,BATCH_20260110,INR,2026-01-10T02:18:00+00:00,MCH_HEALTH,"{'amount': '82722.94', 'settled_at': '2026-01-10T02:18:00+00:00'}",PAY_000544,2026-01-10T02:18:00+00:00,SET_000544,settlements.csv,settlements:SET_000544
28585.43,BATCH_20260110,INR,2026-01-10T03:12:00+00:00,MCH_CAFE,"{'amount': '28585.43', 'settled_at': '2026-01-10T03:12:00+00:00'}",PAY_000545,2026-01-10T03:12:00+00:00,SET_000545,settlements.csv,settlements:SET_000545
81937.90,BATCH_20260111,INR,2026-01-11T02:30:00+00:00,MCH_SAAS,"{'amount': '81937.90', 'settled_at': '2026-01-11T02:30:00+00:00'}",PAY_000546,2026-01-11T02:30:00+00:00,SET_000546,settlements.csv,settlements:SET_000546
34433.69,BATCH_20260119,INR,2026-01-19T01:27:00+00:00,MCH_HEALTH,"{'amount': '34433.69', 'settled_at': '2026-01-19T01:27:00+00:00'}",PAY_000547,2026-01-19T01:27:00+00:00,SET_000547,settlements.csv,settlements:SET_000547
67155.00,BATCH_20260110,INR,2026-01-10T05:39:00+00:00,MCH_SWIFT,"{'amount': '67155.00', 'settled_at': '2026-01-10T05:39:00+00:00'}",PAY_000548,2026-01-10T05:39:00+00:00,SET_000548,settlements.csv,settlements:SET_000548
43355.70,BATCH_20260110,INR,2026-01-10T07:43:00+00:00,MCH_SWIFT,"{'amount': '43355.70', 'settled_at': '2026-01-10T07:43:00+00:00'}",PAY_000549,2026-01-10T07:43:00+00:00,SET_000549,settlements.csv,settlements:SET_000549
59271.66,BATCH_20260111,INR,2026-01-11T04:47:00+00:00,MCH_TRAVEL,"{'amount': '59271.66', 'settled_at': '2026-01-11T04:47:00+00:00'}",PAY_000550,2026-01-11T04:47:00+00:00,SET_000550,settlements.csv,settlements:SET_000550
29352.24,BATCH_20260110,INR,2026-01-10T07:58:00+00:00,MCH_HEALTH,"{'amount': '29352.24', 'settled_at': '2026-01-10T07:58:00+00:00'}",PAY_000551,2026-01-10T07:58:00+00:00,SET_000551,settlements.csv,settlements:SET_000551
53149.12,BATCH_20260110,INR,2026-01-10T06:10:00+00:00,MCH_CAFE,"{'amount': '53149.12', 'settled_at': '2026-01-10T06:10:00+00:00'}",PAY_000552,2026-01-10T06:10:00+00:00,SET_000552,settlements.csv,settlements:SET_000552
70605.23,BATCH_20260111,INR,2026-01-11T09:18:00+00:00,MCH_SAAS,"{'amount': '70605.23', 'settled_at': '2026-01-11T09:18:00+00:00'}",PAY_000553,2026-01-11T09:18:00+00:00,SET_000553,settlements.csv,settlements:SET_000553
2675.46,BATCH_20260109,INR,2026-01-09T03:25:00+00:00,MCH_ZERO,"{'amount': '2675.46', 'settled_at': '2026-01-09T03:25:00+00:00'}",PAY_000554,2026-01-09T03:25:00+00:00,SET_000554,settlements.csv,settlements:SET_000554
28770.70,BATCH_20260110,INR,2026-01-10T04:24:00+00:00,MCH_CAFE,"{'amount': '28770.70', 'settled_at': '2026-01-10T04:24:00+00:00'}",PAY_000555,2026-01-10T04:24:00+00:00,SET_000555,settlements.csv,settlements:SET_000555
18106.06,BATCH_20260110,INR,2026-01-10T07:34:00+00:00,MCH_SWIFT,"{'amount': '18106.06', 'settled_at': '2026-01-10T07:34:00+00:00'}",PAY_000556,2026-01-10T07:34:00+00:00,SET_000556,settlements.csv,settlements:SET_000556
12072.88,BATCH_20260110,INR,2026-01-10T08:40:00+00:00,MCH_CAFE,"{'amount': '12072.88', 'settled_at': '2026-01-10T08:40:00+00:00'}",PAY_000557,2026-01-10T08:40:00+00:00,SET_000557,settlements.csv,settlements:SET_000557
8624.58,BATCH_20260111,INR,2026-01-11T09:46:00+00:00,MCH_SAAS,"{'amount': '8624.58', 'settled_at': '2026-01-11T09:46:00+00:00'}",PAY_000558,2026-01-11T09:46:00+00:00,SET_000558,settlements.csv,settlements:SET_000558
44341.15,BATCH_20260109,INR,2026-01-09T03:50:00+00:00,MCH_ZERO,"{'amount': '44341.15', 'settled_at': '2026-01-09T03:50:00+00:00'}",PAY_000559,2026-01-09T03:50:00+00:00,SET_000559,settlements.csv,settlements:SET_000559
7204.15,BATCH_20260111,INR,2026-01-11T09:01:00+00:00,MCH_SAAS,"{'amount': '7204.15', 'settled_at': '2026-01-11T09:01:00+00:00'}",PAY_000560,2026-01-11T09:01:00+00:00,SET_000560,settlements.csv,settlements:SET_000560
28651.20,BATCH_20260110,INR,2026-01-10T05:15:00+00:00,MCH_HEALTH,"{'amount': '28651.20', 'settled_at': '2026-01-10T05:15:00+00:00'}",PAY_000561,2026-01-10T05:15:00+00:00,SET_000561,settlements.csv,settlements:SET_000561
55886.55,BATCH_20260110,INR,2026-01-10T05:10:00+00:00,MCH_SWIFT,"{'amount': '55886.55', 'settled_at': '2026-01-10T05:10:00+00:00'}",PAY_000562,2026-01-10T05:10:00+00:00,SET_000562,settlements.csv,settlements:SET_000562
73314.76,BATCH_20260111,INR,2026-01-11T05:28:00+00:00,MCH_SAAS,"{'amount': '73314.76', 'settled_at': '2026-01-11T05:28:00+00:00'}",PAY_000563,2026-01-11T05:28:00+00:00,SET_000563,settlements.csv,settlements:SET_000563
64417.39,BATCH_20260111,INR,2026-01-11T11:35:00+00:00,MCH_SAAS,"{'amount': '64417.39', 'settled_at': '2026-01-11T11:35:00+00:00'}",PAY_000564,2026-01-11T11:35:00+00:00,SET_000564,settlements.csv,settlements:SET_000564
83712.34,BATCH_20260111,INR,2026-01-11T07:46:00+00:00,MCH_SAAS,"{'amount': '83712.34', 'settled_at': '2026-01-11T07:46:00+00:00'}",PAY_000565,2026-01-11T07:46:00+00:00,SET_000565,settlements.csv,settlements:SET_000565
41551.07,BATCH_20260111,INR,2026-01-11T10:36:00+00:00,MCH_SAAS,"{'amount': '41551.07', 'settled_at': '2026-01-11T10:36:00+00:00'}",PAY_000566,2026-01-11T10:36:00+00:00,SET_000566,settlements.csv,settlements:SET_000566
44455.43,BATCH_20260110,INR,2026-01-10T09:49:00+00:00,MCH_CAFE,"{'amount': '44455.43', 'settled_at': '2026-01-10T09:49:00+00:00'}",PAY_000567,2026-01-10T09:49:00+00:00,SET_000567,settlements.csv,settlements:SET_000567
57092.27,BATCH_20260119,INR,2026-01-19T03:51:00+00:00,MCH_HEALTH,"{'amount': '57092.27', 'settled_at': '2026-01-19T03:51:00+00:00'}",PAY_000568,2026-01-19T03:51:00+00:00,SET_000568,settlements.csv,settlements:SET_000568
48354.36,BATCH_20260111,INR,2026-01-11T06:55:00+00:00,MCH_TRAVEL,"{'amount': '48354.36', 'settled_at': '2026-01-11T06:55:00+00:00'}",PAY_000569,2026-01-11T06:55:00+00:00,SET_000569,settlements.csv,settlements:SET_000569
1804.32,BATCH_20260110,INR,2026-01-10T05:17:00+00:00,MCH_CAFE,"{'amount': '1804.32', 'settled_at': '2026-01-10T05:17:00+00:00'}",PAY_000570,2026-01-10T05:17:00+00:00,SET_000570,settlements.csv,settlements:SET_000570
18788.15,BATCH_20260110,INR,2026-01-10T05:20:00+00:00,MCH_HEALTH,"{'amount': '18788.15', 'settled_at': '2026-01-10T05:20:00+00:00'}",PAY_000571,2026-01-10T05:20:00+00:00,SET_000571,settlements.csv,settlements:SET_000571
74792.86,BATCH_20260111,INR,2026-01-11T05:23:00+00:00,MCH_SAAS,"{'amount': '74792.86', 'settled_at': '2026-01-11T05:23:00+00:00'}",PAY_000572,2026-01-11T05:23:00+00:00,SET_000572,settlements.csv,settlements:SET_000572
17444.44,BATCH_20260110,INR,2026-01-10T06:25:00+00:00,MCH_CAFE,"{'amount': '17444.44', 'settled_at': '2026-01-10T06:25:00+00:00'}",PAY_000573,2026-01-10T06:25:00+00:00,SET_000573,settlements.csv,settlements:SET_000573
84679.60,BATCH_20260120,INR,2026-01-20T04:45:00+00:00,MCH_SAAS,"{'amount': '84679.60', 'settled_at': '2026-01-20T04:45:00+00:00'}",PAY_000574,2026-01-20T04:45:00+00:00,SET_000574,settlements.csv,settlements:SET_000574
83538.03,BATCH_20260110,INR,2026-01-10T10:55:00+00:00,MCH_CAFE,"{'amount': '83538.03', 'settled_at': '2026-01-10T10:55:00+00:00'}",PAY_000575,2026-01-10T10:55:00+00:00,SET_000575,settlements.csv,settlements:SET_000575
76415.94,BATCH_20260111,INR,2026-01-11T05:50:00+00:00,MCH_SAAS,"{'amount': '76415.94', 'settled_at': '2026-01-11T05:50:00+00:00'}",PAY_000576,2026-01-11T05:50:00+00:00,SET_000576,settlements.csv,settlements:SET_000576
43050.78,BATCH_20260110,INR,2026-01-10T11:00:00+00:00,MCH_CAFE,"{'amount': '43050.78', 'settled_at': '2026-01-10T11:00:00+00:00'}",PAY_000577,2026-01-10T11:00:00+00:00,SET_000577,settlements.csv,settlements:SET_000577
45536.92,BATCH_20260111,INR,2026-01-11T06:06:00+00:00,MCH_TRAVEL,"{'amount': '45536.92', 'settled_at': '2026-01-11T06:06:00+00:00'}",PAY_000578,2026-01-11T06:06:00+00:00,SET_000578,settlements.csv,settlements:SET_000578
33420.84,BATCH_20260111,INR,2026-01-11T08:16:00+00:00,MCH_TRAVEL,"{'amount': '33420.84', 'settled_at': '2026-01-11T08:16:00+00:00'}",PAY_000579,2026-01-11T08:16:00+00:00,SET_000579,settlements.csv,settlements:SET_000579
38509.65,BATCH_20260110,INR,2026-01-10T08:23:00+00:00,MCH_CAFE,"{'amount': '38509.65', 'settled_at': '2026-01-10T08:23:00+00:00'}",PAY_000580,2026-01-10T08:23:00+00:00,SET_000580,settlements.csv,settlements:SET_000580
40208.39,BATCH_20260111,INR,2026-01-11T09:38:00+00:00,MCH_SAAS,"{'amount': '40208.39', 'settled_at': '2026-01-11T09:38:00+00:00'}",PAY_000581,2026-01-11T09:38:00+00:00,SET_000581,settlements.csv,settlements:SET_000581
18026.08,BATCH_20260111,INR,2026-01-11T10:36:00+00:00,MCH_TRAVEL,"{'amount': '18026.08', 'settled_at': '2026-01-11T10:36:00+00:00'}",PAY_000582,2026-01-11T10:36:00+00:00,SET_000582,settlements.csv,settlements:SET_000582
17578.00,BATCH_20260110,INR,2026-01-10T07:42:00+00:00,MCH_HEALTH,"{'amount': '17578.00', 'settled_at': '2026-01-10T07:42:00+00:00'}",PAY_000583,2026-01-10T07:42:00+00:00,SET_000583,settlements.csv,settlements:SET_000583
15510.48,BATCH_20260111,INR,2026-01-11T12:40:00+00:00,MCH_TRAVEL,"{'amount': '15510.48', 'settled_at': '2026-01-11T12:40:00+00:00'}",PAY_000584,2026-01-11T12:40:00+00:00,SET_000584,settlements.csv,settlements:SET_000584
17541.00,BATCH_20260109,INR,2026-01-09T10:05:00+00:00,MCH_ZERO,"{'amount': '17541.00', 'settled_at': '2026-01-09T10:05:00+00:00'}",PAY_000586,2026-01-09T10:05:00+00:00,SET_000586,settlements.csv,settlements:SET_000586
3648.08,BATCH_20260110,INR,2026-01-10T14:20:00+00:00,MCH_SWIFT,"{'amount': '3648.08', 'settled_at': '2026-01-10T14:20:00+00:00'}",PAY_000587,2026-01-10T14:20:00+00:00,SET_000587,settlements.csv,settlements:SET_000587
83810.64,BATCH_20260111,INR,2026-01-11T09:25:00+00:00,MCH_TRAVEL,"{'amount': '83810.64', 'settled_at': '2026-01-11T09:25:00+00:00'}",PAY_000588,2026-01-11T09:25:00+00:00,SET_000588,settlements.csv,settlements:SET_000588
25165.66,BATCH_20260110,INR,2026-01-10T13:17:00+00:00,MCH_SWIFT,"{'amount': '25165.66', 'settled_at': '2026-01-10T13:17:00+00:00'}",PAY_000589,2026-01-10T13:17:00+00:00,SET_000589,settlements.csv,settlements:SET_000589
86700.73,BATCH_20260110,INR,2026-01-10T14:26:00+00:00,MCH_SWIFT,"{'amount': '86700.73', 'settled_at': '2026-01-10T14:26:00+00:00'}",PAY_000590,2026-01-10T14:26:00+00:00,SET_000590,settlements.csv,settlements:SET_000590
42024.17,BATCH_20260111,INR,2026-01-11T13:43:00+00:00,MCH_TRAVEL,"{'amount': '42024.17', 'settled_at': '2026-01-11T13:43:00+00:00'}",PAY_000591,2026-01-11T13:43:00+00:00,SET_000591,settlements.csv,settlements:SET_000591
73755.21,BATCH_20260110,INR,2026-01-10T14:40:00+00:00,MCH_HEALTH,"{'amount': '73755.21', 'settled_at': '2026-01-10T14:40:00+00:00'}",PAY_000592,2026-01-10T14:40:00+00:00,SET_000592,settlements.csv,settlements:SET_000592
5707.52,BATCH_20260111,INR,2026-01-11T13:58:00+00:00,MCH_SAAS,"{'amount': '5707.52', 'settled_at': '2026-01-11T13:58:00+00:00'}",PAY_000593,2026-01-11T13:58:00+00:00,SET_000593,settlements.csv,settlements:SET_000593
81395.48,BATCH_20260110,INR,2026-01-10T12:05:00+00:00,MCH_HEALTH,"{'amount': '81395.48', 'settled_at': '2026-01-10T12:05:00+00:00'}",PAY_000594,2026-01-10T12:05:00+00:00,SET_000594,settlements.csv,settlements:SET_000594
21563.22,BATCH_20260111,INR,2026-01-11T15:01:00+00:00,MCH_SAAS,"{'amount': '21563.22', 'settled_at': '2026-01-11T15:01:00+00:00'}",PAY_000595,2026-01-11T15:01:00+00:00,SET_000595,settlements.csv,settlements:SET_000595
24265.98,BATCH_20260111,INR,2026-01-11T12:25:00+00:00,MCH_SAAS,"{'amount': '24265.98', 'settled_at': '2026-01-11T12:25:00+00:00'}",PAY_000597,2026-01-11T12:25:00+00:00,SET_000597,settlements.csv,settlements:SET_000597
83431.91,BATCH_20260110,INR,2026-01-10T09:25:00+00:00,MCH_CAFE,"{'amount': '83431.91', 'settled_at': '2026-01-10T09:25:00+00:00'}",PAY_000598,2026-01-10T09:25:00+00:00,SET_000598,settlements.csv,settlements:SET_000598
58072.88,BATCH_20260111,INR,2026-01-11T10:40:00+00:00,MCH_TRAVEL,"{'amount': '58072.88', 'settled_at': '2026-01-11T10:40:00+00:00'}",PAY_000599,2026-01-11T10:40:00+00:00,SET_000599,settlements.csv,settlements:SET_000599
70618.39,BATCH_20260120,INR,2026-01-20T07:42:00+00:00,MCH_SAAS,"{'amount': '70618.39', 'settled_at': '2026-01-20T07:42:00+00:00'}",PAY_000600,2026-01-20T07:42:00+00:00,SET_000600,settlements.csv,settlements:SET_000600
23314.34,BATCH_20260110,INR,2026-01-10T15:50:00+00:00,MCH_SWIFT,"{'amount': '23314.34', 'settled_at': '2026-01-10T15:50:00+00:00'}",PAY_000601,2026-01-10T15:50:00+00:00,SET_000601,settlements.csv,settlements:SET_000601
55019.26,BATCH_20260110,INR,2026-01-10T08:52:00+00:00,MCH_CAFE,"{'amount': '55019.26', 'settled_at': '2026-01-10T08:52:00+00:00'}",PAY_000602,2026-01-10T08:52:00+00:00,SET_000602,settlements.csv,settlements:SET_000602
63882.12,BATCH_20260111,INR,2026-01-11T12:07:00+00:00,MCH_SAAS,"{'amount': '63882.12', 'settled_at': '2026-01-11T12:07:00+00:00'}",PAY_000603,2026-01-11T12:07:00+00:00,SET_000603,settlements.csv,settlements:SET_000603
58765.49,BATCH_20260110,INR,2026-01-10T12:16:00+00:00,MCH_HEALTH,"{'amount': '58765.49', 'settled_at': '2026-01-10T12:16:00+00:00'}",PAY_000604,2026-01-10T12:16:00+00:00,SET_000604,settlements.csv,settlements:SET_000604
30559.72,BATCH_20260110,INR,2026-01-10T14:16:00+00:00,MCH_HEALTH,"{'amount': '30559.72', 'settled_at': '2026-01-10T14:16:00+00:00'}",PAY_000605,2026-01-10T14:16:00+00:00,SET_000605,settlements.csv,settlements:SET_000605
19354.00,BATCH_20260109,INR,2026-01-09T10:26:00+00:00,MCH_ZERO,"{'amount': '19354.00', 'settled_at': '2026-01-09T10:26:00+00:00'}",PAY_000606,2026-01-09T10:26:00+00:00,SET_000606,settlements.csv,settlements:SET_000606
14572.25,BATCH_20260109,INR,2026-01-09T16:30:00+00:00,MCH_ZERO,"{'amount': '14572.25', 'settled_at': '2026-01-09T16:30:00+00:00'}",PAY_000607,2026-01-09T16:30:00+00:00,SET_000607,settlements.csv,settlements:SET_000607
74759.64,BATCH_20260111,INR,2026-01-11T14:36:00+00:00,MCH_TRAVEL,"{'amount': '74759.64', 'settled_at': '2026-01-11T14:36:00+00:00'}",PAY_000608,2026-01-11T14:36:00+00:00,SET_000608,settlements.csv,settlements:SET_000608
70634.72,BATCH_20260111,INR,2026-01-11T13:41:00+00:00,MCH_SAAS,"{'amount': '70634.72', 'settled_at': '2026-01-11T13:41:00+00:00'}",PAY_000609,2026-01-11T13:41:00+00:00,SET_000609,settlements.csv,settlements:SET_000609
67852.86,BATCH_20260110,INR,2026-01-10T10:48:00+00:00,MCH_CAFE,"{'amount': '67852.86', 'settled_at': '2026-01-10T10:48:00+00:00'}",PAY_000610,2026-01-10T10:48:00+00:00,SET_000610,settlements.csv,settlements:SET_000610
55823.97,BATCH_20260110,INR,2026-01-10T14:00:00+00:00,MCH_HEALTH,"{'amount': '55823.97', 'settled_at': '2026-01-10T14:00:00+00:00'}",PAY_000611,2026-01-10T14:00:00+00:00,SET_000611,settlements.csv,settlements:SET_000611
74167.79,BATCH_20260110,INR,2026-01-10T17:11:00+00:00,MCH_HEALTH,"{'amount': '74167.79', 'settled_at': '2026-01-10T17:11:00+00:00'}",PAY_000612,2026-01-10T17:11:00+00:00,SET_000612,settlements.csv,settlements:SET_000612
78729.83,BATCH_20260110,INR,2026-01-10T10:03:00+00:00,MCH_SWIFT,"{'amount': '78729.83', 'settled_at': '2026-01-10T10:03:00+00:00'}",PAY_000613,2026-01-10T10:03:00+00:00,SET_000613,settlements.csv,settlements:SET_000613
80218.00,BATCH_20260111,INR,2026-01-11T10:26:00+00:00,MCH_SAAS,"{'amount': '80218.00', 'settled_at': '2026-01-11T10:26:00+00:00'}",PAY_000614,2026-01-11T10:26:00+00:00,SET_000614,settlements.csv,settlements:SET_000614
45112.65,BATCH_20260110,INR,2026-01-10T14:17:00+00:00,MCH_CAFE,"{'amount': '45112.65', 'settled_at': '2026-01-10T14:17:00+00:00'}",PAY_000615,2026-01-10T14:17:00+00:00,SET_000615,settlements.csv,settlements:SET_000615
8986.80,BATCH_20260110,INR,2026-01-10T10:44:00+00:00,MCH_CAFE,"{'amount': '8986.80', 'settled_at': '2026-01-10T10:44:00+00:00'}",PAY_000616,2026-01-10T10:44:00+00:00,SET_000616,settlements.csv,settlements:SET_000616
37307.85,BATCH_20260109,INR,2026-01-09T15:35:00+00:00,MCH_ZERO,"{'amount': '37307.85', 'settled_at': '2026-01-09T15:35:00+00:00'}",PAY_000617,2026-01-09T15:35:00+00:00,SET_000617,settlements.csv,settlements:SET_000617
61892.40,BATCH_20260111,INR,2026-01-11T12:46:00+00:00,MCH_TRAVEL,"{'amount': '61892.40', 'settled_at': '2026-01-11T12:46:00+00:00'}",PAY_000618,2026-01-11T12:46:00+00:00,SET_000618,settlements.csv,settlements:SET_000618
35913.96,BATCH_20260111,INR,2026-01-11T16:00:00+00:00,MCH_TRAVEL,"{'amount': '35913.96', 'settled_at': '2026-01-11T16:00:00+00:00'}",PAY_000619,2026-01-11T16:00:00+00:00,SET_000619,settlements.csv,settlements:SET_000619
69124.22,BATCH_20260110,INR,2026-01-10T12:05:00+00:00,MCH_HEALTH,"{'amount': '69124.22', 'settled_at': '2026-01-10T12:05:00+00:00'}",PAY_000620,2026-01-10T12:05:00+00:00,SET_000620,settlements.csv,settlements:SET_000620
36389.92,BATCH_20260110,INR,2026-01-10T17:18:00+00:00,MCH_SWIFT,"{'amount': '36389.92', 'settled_at': '2026-01-10T17:18:00+00:00'}",PAY_000621,2026-01-10T17:18:00+00:00,SET_000621,settlements.csv,settlements:SET_000621
76899.38,BATCH_20260110,INR,2026-01-10T15:20:00+00:00,MCH_SWIFT,"{'amount': '76899.38', 'settled_at': '2026-01-10T15:20:00+00:00'}",PAY_000622,2026-01-10T15:20:00+00:00,SET_000622,settlements.csv,settlements:SET_000622
11379.34,BATCH_20260111,INR,2026-01-11T14:28:00+00:00,MCH_SAAS,"{'amount': '11379.34', 'settled_at': '2026-01-11T14:28:00+00:00'}",PAY_000623,2026-01-11T14:28:00+00:00,SET_000623,settlements.csv,settlements:SET_000623
39122.50,BATCH_20260110,INR,2026-01-10T12:22:00+00:00,MCH_HEALTH,"{'amount': '39122.50', 'settled_at': '2026-01-10T12:22:00+00:00'}",PAY_000624,2026-01-10T12:22:00+00:00,SET_000624,settlements.csv,settlements:SET_000624
64950.47,BATCH_20260111,INR,2026-01-11T16:34:00+00:00,MCH_SAAS,"{'amount': '64950.47', 'settled_at': '2026-01-11T16:34:00+00:00'}",PAY_000625,2026-01-11T16:34:00+00:00,SET_000625,settlements.csv,settlements:SET_000625
56455.88,BATCH_20260111,INR,2026-01-11T18:37:00+00:00,MCH_SAAS,"{'amount': '56455.88', 'settled_at': '2026-01-11T18:37:00+00:00'}",PAY_000626,2026-01-11T18:37:00+00:00,SET_000626,settlements.csv,settlements:SET_000626
67039.90,BATCH_20260111,INR,2026-01-11T16:43:00+00:00,MCH_SAAS,"{'amount': '67039.90', 'settled_at': '2026-01-11T16:43:00+00:00'}",PAY_000627,2026-01-11T16:43:00+00:00,SET_000627,settlements.csv,settlements:SET_000627
6183.32,BATCH_20260111,INR,2026-01-11T16:01:00+00:00,MCH_SAAS,"{'amount': '6183.32', 'settled_at': '2026-01-11T16:01:00+00:00'}",PAY_000628,2026-01-11T16:01:00+00:00,SET_000628,settlements.csv,settlements:SET_000628
27269.72,BATCH_20260111,INR,2026-01-11T17:04:00+00:00,MCH_TRAVEL,"{'amount': '27269.72', 'settled_at': '2026-01-11T17:04:00+00:00'}",PAY_000629,2026-01-11T17:04:00+00:00,SET_000629,settlements.csv,settlements:SET_000629
75254.12,BATCH_20260111,INR,2026-01-11T13:07:00+00:00,MCH_SAAS,"{'amount': '75254.12', 'settled_at': '2026-01-11T13:07:00+00:00'}",PAY_000630,2026-01-11T13:07:00+00:00,SET_000630,settlements.csv,settlements:SET_000630
42657.60,BATCH_20260110,INR,2026-01-10T16:18:00+00:00,MCH_SWIFT,"{'amount': '42657.60', 'settled_at': '2026-01-10T16:18:00+00:00'}",PAY_000631,2026-01-10T16:18:00+00:00,SET_000631,settlements.csv,settlements:SET_000631
